YEAR,MONTH,WTMP,ID
2023,10,29.211238480557427,41044
2023,11,28.581697365353232,41044
2023,12,27.226083032490983,41044
2007,9,29.35023923444976,41046
2007,10,28.721159029649595,41046
2007,11,26.93143254520167,41046
2007,12,25.651756756756757,41046
2008,4,25.621031746031747,41046
2008,5,26.554368932038837,41046
2008,6,27.95306406685237,41046
2008,7,28.960699865410497,41046
2008,8,29.835262449528937,41046
2008,9,28.10886075949367,41046
2008,10,28.251967213114753,41046
2008,11,25.6,41046
2008,12,25.459414225941423,41046
2009,1,25.142722371967654,41046
2009,2,24.856716417910448,41046
2009,3,24.285849056603773,41046
2009,4,24.96894150417827,41046
2009,5,25.27131258457375,41046
2009,6,27.04339360222531,41046
2009,7,28.660026917900403,41046
2009,8,29.02220726783311,41046
2009,9,29.132635983263597,41046
2009,10,28.779301075268815,41046
2009,11,27.687883008356547,41046
2009,12,26.56472184531886,41046
2010,1,24.876216216216214,41046
2010,2,24.647734138972808,41046
2010,3,24.687837837837836,41046
2010,4,25.08041237113402,41046
2010,5,25.84798387096774,41046
2010,6,28.318194444444444,41046
2010,7,29.11263440860215,41046
2010,8,29.592069892473116,41046
2010,9,28.67507418397626,41046
2010,10,28.2348367029549,41046
2010,11,27.016944444444444,41046
2010,12,25.614650537634407,41046
2011,1,24.657258064516128,41046
2011,2,24.865722801788376,41046
2011,3,24.58896797153025,41046
2011,4,25.57997179125529,41046
2011,5,26.14890410958904,41046
2011,6,27.808221476510067,41046
2011,7,28.581965006729476,41046
2011,8,29.077210884353743,41046
2011,9,28.840947075208913,41046
2011,10,28.63180592991914,41046
2011,11,27.230027932960894,41046
2011,12,25.863427800269903,41046
2012,1,24.809851551956815,41046
2012,2,24.766906474820143,41046
2012,3,24.95953420669578,41046
2012,4,24.263210227272726,41046
2012,5,25.471896316507504,41046
2012,6,27.427816411682894,41046
2012,7,28.34737550471063,41046
2012,8,28.98829931972789,41046
2012,9,29.535195530726256,41046
2012,10,28.776454668470908,41046
2012,11,27.14853146853147,41046
2012,12,25.843301759133965,41046
2013,1,25.224123989218327,41046
2013,2,25.030734632683657,41046
2013,3,24.95067385444744,41046
2013,4,24.782984658298467,41046
2013,5,25.31671195652174,41046
2013,6,26.58884239888424,41046
2013,7,27.901349527665317,41046
2013,8,28.610975609756096,41046
2013,9,29.20209497206704,41046
2013,10,28.779676985195156,41046
2013,11,27.893286713286713,41046
2013,12,26.86958277254374,41046
2014,1,26.11243243243243,41046
2014,2,25.970104633781762,41046
2014,3,25.916037735849056,41046
2014,4,26.03097222222222,41046
2014,5,26.458625336927224,41046
2014,6,28.11994421199442,41046
2014,7,28.967027027027026,41046
2014,8,29.136707152496626,41046
2014,9,29.135883171070933,41046
2014,10,28.778154681139757,41046
2014,11,27.977158774373258,41046
2014,12,26.50554054054054,41046
2015,1,25.78213802435724,41046
2015,2,25.30716417910448,41046
2015,3,25.487179487179485,41046
2015,4,26.369565217391305,41046
2015,5,27.173854447439354,41046
2015,6,28.367364016736403,41046
2015,7,28.857624831309042,41046
2015,8,29.498105548037888,41046
2015,9,30.242757660167133,41046
2015,10,28.879025710419484,41046
2015,11,27.613389121338912,41046
2015,12,26.675,41046
2016,1,26.002834008097167,41046
2016,2,26.11873198847262,41046
2016,3,25.833783783783783,41046
2016,4,26.179131652661063,41046
2016,5,26.74625315745159,41046
2016,6,27.93524208566108,41046
2016,7,29.003737055380466,41046
2016,8,29.394373171280666,41046
2016,9,30.04891684136967,41046
2016,10,29.031570657065704,41046
2016,11,27.236102012166587,41046
2016,12,25.389621791985597,41046
2017,1,25.284095517008335,41046
2017,2,25.091839281257798,41046
2017,3,25.282962413452022,41046
2017,4,25.208810457516343,41046
2017,5,26.122436047876086,41046
2017,6,27.947557003257334,41046
2017,7,28.696138211382113,41046
2017,8,29.08050981276788,41046
2017,9,29.107061291074338,41046
2017,10,28.05960413855151,41046
2017,11,27.672814175798553,41046
2017,12,26.668932913102207,41046
2018,1,25.95482050124181,41046
2018,2,25.111601796407186,41046
2018,3,24.940595399188094,41046
2018,4,25.86031709023083,41046
2018,5,26.175287226852895,41046
2018,6,27.828408296434397,41046
2018,7,28.450112815884477,41046
2018,8,28.939009497964722,41046
2018,9,29.147489539748953,41046
2019,4,26.72118451025057,41046
2019,5,27.043752819124947,41046
2019,6,28.486978255436135,41046
2019,7,29.333926560036044,41046
2019,8,29.559891476373505,41046
2019,9,29.251151966488248,41046
2019,10,29.445460704607044,41046
2019,11,28.122600186393296,41046
2019,12,26.999098286744818,41046
2020,1,25.791630949695467,41046
2020,2,25.521838803088805,41046
2020,3,25.301888530631047,41046
2020,4,26.101466139166863,41046
2020,5,27.339949863263453,41046
2020,6,28.51386623164764,41046
2020,7,29.258079961695,41046
2020,8,29.51360559566787,41046
2020,9,29.627660069848663,41046
2020,10,29.002987777274782,41046
2020,11,27.416245750364254,41046
2020,12,26.761430828255474,41046
2021,1,25.712522522522523,41046
2021,2,25.725387306346825,41046
2021,3,25.583443518252373,41046
2021,4,25.481563593932325,41046
2021,5,26.71348212252334,41046
2021,6,27.59342810533675,41046
2021,7,28.24341155234657,41046
2021,8,28.823305561810404,41046
2021,9,29.35006993006993,41046
2021,10,28.97122513562387,41046
2021,11,28.434464327213576,41046
2021,12,27.333670943056482,41046
2022,1,26.357375197650775,41046
2022,2,25.45413965087282,41046
2022,3,25.597132535561073,41046
2022,4,25.58141923436041,41046
2022,5,26.196119133574005,41046
2022,6,28.055277907519855,41046
2022,7,28.471399502600043,41046
2022,8,29.031980040825584,41046
2022,9,29.164452214452215,41046
2022,10,28.746470323741004,41046
2022,11,28.16716417910448,41046
2022,12,26.69479495268139,41046
2023,1,25.841353721610087,41046
2023,2,25.557762272614003,41046
2023,3,25.888461538461538,41046
2023,5,26.97276475135274,41046
2023,6,28.399766464269028,41046
2023,7,29.749088863892016,41046
2023,8,29.907881662149954,41046
2023,9,29.80361642557163,41046
2023,10,29.470590888588188,41046
2023,11,27.787034450651767,41046
2023,12,25.97506183944232,41046
2007,9,28.528326180257512,41047
2007,10,27.85935397039031,41047
2007,11,25.853824756606397,41047
2007,12,23.960136054421767,41047
2008,1,22.978629032258063,41047
2008,2,23.095402298850576,41047
2008,3,22.966801075268815,41047
2008,4,23.7726507713885,41047
2008,5,24.03781965006729,41047
2008,6,27.089972144846797,41047
2008,7,28.983064516129033,41047
2008,8,29.697101449275362,41047
2008,9,28.66402777777778,41047
2008,10,27.435215053763443,41047
2008,11,25.66651376146789,41047
2009,5,24.39375,41047
2009,6,26.37075208913649,41047
2009,7,28.28481182795699,41047
2009,8,28.811185983827492,41047
2009,9,28.492618384401116,41047
2009,10,28.1880376344086,41047
2009,11,26.246453407510433,41047
2009,12,25.53212365591398,41047
2010,1,22.84430894308943,41047
2010,2,21.80521609538003,41047
2010,3,21.630686406460296,41047
2010,4,23.15797101449275,41047
2010,5,24.408870967741937,41047
2010,6,28.16689944134078,41047
2010,7,28.644776119402984,41047
2010,12,21.5,41047
2011,1,21.49758064516129,41047
2011,2,21.896572280178837,41047
2011,3,21.969851951547778,41047
2011,4,23.604027777777777,41047
2011,5,25.530510752688173,41047
2011,6,27.876190476190477,41047
2011,7,28.82907133243607,41047
2011,8,29.38670520231214,41047
2011,9,29.07242339832869,41047
2011,10,27.368817204301074,41047
2011,11,25.283403068340306,41047
2011,12,25.178167115902966,41047
2012,1,24.46716216216216,41047
2012,2,23.26264367816092,41047
2012,3,23.50483870967742,41047
2012,4,24.149583333333332,41047
2012,5,24.88105548037889,41047
2012,6,25.96125,41047
2012,7,28.414112903225806,41047
2012,8,29.41884253028264,41047
2012,9,29.310460251046024,41047
2012,10,27.987196765498652,41047
2012,11,25.117663421418637,41047
2012,12,24.05895020188425,41047
2013,1,23.380779569892475,41047
2013,2,22.48705357142857,41047
2013,3,21.482099596231492,41047
2013,4,23.032823365785813,41047
2013,5,24.697410071942446,41047
2013,6,26.697054698457222,41047
2013,7,28.08154681139756,41047
2013,8,29.257513661202186,41047
2013,9,29.567134831460674,41047
2013,10,28.702826379542394,41047
2013,11,26.954201680672266,41047
2013,12,25.807133243606998,41047
2014,1,25.226766304347827,41047
2014,2,23.969219219219216,41047
2014,3,23.37260458839406,41047
2014,4,23.805307262569833,41047
2014,5,25.54027027027027,41047
2014,6,27.782566248256625,41047
2014,7,29.29417344173442,41047
2014,8,28.967297297297296,41047
2014,9,28.511994421199443,41047
2014,10,27.875843454790825,41047
2014,11,25.909331476323118,41047
2014,12,25.416329284750336,41047
2015,1,24.818918918918918,41047
2015,2,23.433830104321906,41047
2015,3,23.407171853856564,41047
2015,4,24.810364145658262,41047
2015,5,25.666666666666668,41047
2015,6,28.276462395543174,41047
2015,7,28.934506089309878,41047
2015,8,29.923854447439354,41047
2015,9,29.875977653631285,41047
2015,10,27.96352624495289,41047
2015,11,25.973435326842836,41047
2015,12,24.985175202156334,41047
2016,1,24.08581081081081,41047
2016,2,23.629640287769785,41047
2016,3,23.521786197564275,41047
2016,4,24.72426778242678,41047
2016,5,26.021042879830592,41047
2016,6,27.407152777777778,41047
2016,7,29.546953405017923,41047
2016,8,29.917562724014328,41047
2016,9,30.13587308939324,41047
2016,10,28.194173016584504,41047
2016,11,25.828860465116282,41047
2016,12,24.98625252298722,41047
2017,1,23.857197309417035,41047
2017,2,23.177799851005712,41047
2017,3,22.589242819843342,41047
2017,4,23.469457221711124,41047
2017,5,25.232672112018676,41047
2017,6,27.69995366079704,41047
2017,7,29.285271665918277,41047
2017,8,29.531523446264305,41047
2017,9,28.608128763316365,41047
2017,10,27.364740143369172,41047
2017,11,26.64306828258942,41047
2019,4,25.999342105263157,41047
2019,5,26.17197937682134,41047
2019,6,27.865695792880256,41047
2019,7,29.692354260089687,41047
2019,8,29.52017524151876,41047
2019,9,28.83206018518518,41047
2019,10,28.31531390134529,41047
2019,11,26.582951123465364,41047
2019,12,24.39444195428059,41047
2020,1,23.593334829443446,41047
2020,2,23.485090036014405,41047
2020,3,23.156655992680697,41047
2020,4,23.392265193370164,41047
2021,6,26.967098591549302,41047
2021,7,28.254682915820364,41047
2021,8,29.247664184157074,41047
2021,9,29.248372849837285,41047
2021,10,28.340285326086956,41047
2021,11,26.64789485926961,41047
2021,12,25.33215898825655,41047
2022,1,24.712840729894122,41047
2022,2,24.746994262908455,41047
2022,3,24.495822984872433,41047
2022,4,23.94048780487805,41047
2022,5,24.876062386980102,41047
2022,6,26.916243299930088,41047
2022,7,28.376787728400625,41047
2022,8,29.40555303717135,41047
2022,9,29.31506178596409,41047
2022,10,28.22856499211534,41047
2022,11,27.32944870900209,41047
2022,12,25.737835400225475,41047
2023,1,24.730835021381953,41047
2023,2,24.079700374531836,41047
2023,3,23.73112463376155,41047
2023,4,24.259411489957966,41047
2023,5,25.622265268915218,41047
2023,6,26.890784268094006,41047
2023,7,29.42998646209386,41047
2023,8,30.024355495251015,41047
2023,9,28.862380619613322,41047
2023,10,28.261441441441445,41047
2023,11,26.894223153971577,41047
2023,12,24.585595130748416,41047
2007,9,27.296699669966998,41048
2007,10,26.16164199192463,41048
2007,11,24.05258019525802,41048
2007,12,22.55081300813008,41048
2008,1,21.39582210242588,41048
2008,2,20.5027417027417,41048
2008,3,20.74018944519621,41048
2008,4,20.90084151472651,41048
2008,5,21.11848275862069,41048
2008,6,24.750140845070426,41048
2008,7,27.606056527590848,41048
2008,8,27.4306342780027,41048
2008,9,27.79944367176634,41048
2008,10,25.420405405405404,41048
2008,11,22.62647887323944,41048
2008,12,20.834836065573768,41048
2009,1,20.250147928994085,41048
2009,2,19.54778325123153,41048
2009,3,19.534285714285716,41048
2009,4,20.056363636363635,41048
2009,5,22.286676016830295,41048
2009,6,25.35638888888889,41048
2009,7,26.773082099596234,41048
2009,8,28.795430107526883,41048
2009,9,27.850416666666668,41048
2009,10,26.03064516129032,41048
2009,11,23.7225,41048
2009,12,22.722463768115944,41048
2010,4,20.34971098265896,41048
2010,5,22.42298387096774,41048
2010,6,26.200555555555557,41048
2010,7,28.06948924731183,41048
2010,8,29.305779569892472,41048
2010,9,27.95118219749652,41048
2010,10,26.2369623655914,41048
2010,11,24.133472222222224,41048
2010,12,21.93790322580645,41048
2011,1,19.47083333333333,41048
2011,2,19.455290611028317,41048
2011,3,19.69327052489906,41048
2011,4,20.755694444444444,41048
2011,5,22.337768817204303,41048
2011,6,25.802513966480447,41048
2011,7,27.556586021505375,41048
2011,8,28.164381720430107,41048
2011,9,27.229068150208622,41048
2011,10,25.66935483870968,41048
2011,11,24.372739916550763,41048
2011,12,22.755390835579515,41048
2012,1,21.537196765498653,41048
2012,2,20.82155172413793,41048
2012,3,20.641430499325235,41048
2012,4,20.514742698191935,41048
2012,5,21.79173669467787,41048
2012,6,22.95748987854251,41048
2012,7,26.866172506738547,41048
2012,8,28.432157394843962,41048
2012,9,27.911016949152543,41048
2012,10,26.687688098495215,41048
2012,11,23.492634560906517,41048
2012,12,22.323673469387757,41048
2013,1,21.124420190995906,41048
2013,2,19.842835595776773,41048
2013,3,18.883698630136987,41048
2013,4,19.766056338028168,41048
2013,5,21.686122448979592,41048
2013,6,25.146619718309857,41048
2013,7,27.995640326975476,41048
2013,8,29.0135,41048
2013,9,27.87986013986014,41048
2013,10,26.605006765899866,41048
2013,11,24.0386013986014,41048
2013,12,22.169137466307276,41048
2014,1,21.188092016238162,41048
2014,2,20.707981927710843,41048
2014,3,20.114713896457765,41048
2014,4,20.387605633802817,41048
2014,5,22.749392097264437,41048
2014,6,25.346378830083566,41048
2014,7,27.929689608636977,41048
2014,8,27.376558265582656,41048
2014,9,27.68314763231198,41048
2014,10,26.664092140921408,41048
2014,11,24.24644351464435,41048
2014,12,22.89770580296896,41048
2015,1,22.186702849389416,41048
2015,2,20.549253731343285,41048
2015,3,20.486216216216217,41048
2015,4,21.24797202797203,41048
2015,5,22.750610583446406,41048
2015,6,26.10600558659218,41048
2015,7,27.51970310391363,41048
2015,8,28.316644113667117,41048
2015,9,28.296094839609484,41048
2015,10,26.541374663072776,41048
2015,11,24.644630404463044,41048
2015,12,23.292953929539294,41048
2016,1,22.07075471698113,41048
