congress,bioname,state_abbrev,district_code,party,nominate_dim1,nominate_dim2
112,"GONZALEZ, Charles A.",TX,20,Democrat,-0.347,0.262
112,"GREEN, Raymond Eugene (Gene)",TX,29,Democrat,-0.324,0.453
112,"JOHNSON, Eddie Bernice",TX,30,Democrat,-0.485,0.198
112,"HALL, Ralph Moody",TX,4,Republican,0.424,0.308
112,"MATHESON, James David (Jim)",UT,2,Democrat,-0.115,0.546
112,"BISHOP, Robert (Rob)",UT,1,Republican,0.537,0.105
112,"CHAFFETZ, Jason",UT,3,Republican,0.647,-0.278
112,"WELCH, Peter",VT,1,Democrat,-0.407,-0.383
112,"WOLF, Frank Rudolph",VA,10,Republican,0.284,-0.213
112,"FORBES, J. Randy",VA,4,Republican,0.407,0.218
112,"CANTOR, Eric",VA,7,Republican,0.518,0.191
112,"WITTMAN, Robert J.",VA,1,Republican,0.448,0.022
112,"CONNOLLY, Gerald E. (Gerry)",VA,11,Democrat,-0.309,-0.047
112,"RIGELL, E. Scott",VA,2,Republican,0.405,-0.084
112,"HURT, Robert",VA,5,Republican,0.568,0
112,"GRIFFITH, H. Morgan",VA,9,Republican,0.512,-0.342
112,"MORAN, James P.",VA,8,Democrat,-0.302,-0.203
112,"SCOTT, Robert C.",VA,3,Democrat,-0.45,-0.003
112,"GOODLATTE, Robert William",VA,6,Republican,0.496,-0.002
112,"DICKS, Norman DeValois",WA,6,Democrat,-0.312,0.11
112,"McDERMOTT, James A.",WA,7,Democrat,-0.666,-0.197
112,"LARSEN, Richard Ray (Rick)",WA,2,Democrat,-0.365,0.163
112,"McMORRIS RODGERS, Cathy",WA,5,Republican,0.436,0.098
112,"REICHERT, David G.",WA,8,Republican,0.224,-0.146
112,"HERRERA BEUTLER, Jaime",WA,3,Republican,0.336,-0.129
112,"HASTINGS, Richard Norman (Doc)",WA,4,Republican,0.416,0.411
112,"SMITH, Adam",WA,9,Democrat,-0.291,-0.166
112,"DelBENE, Suzan K.",WA,1,Democrat,-0.293,-0.203
112,"RAHALL, Nick Joe, II",WV,3,Democrat,-0.306,0.45
112,"CAPITO, Shelley Moore",WV,2,Republican,0.283,0.144
112,"McKINLEY, David",WV,1,Republican,0.3,0.178
112,"SENSENBRENNER, Frank James, Jr.",WI,5,Republican,0.638,-0.579
112,"PETRI, Thomas Evert",WI,6,Republican,0.379,-0.367
112,"MOORE, Gwendolynne S. (Gwen)",WI,4,Democrat,-0.522,-0.271
112,"DUFFY, Sean",WI,7,Republican,0.511,-0.109
112,"RIBBLE, Reid",WI,8,Republican,0.603,-0.333
112,"KIND, Ron",WI,3,Democrat,-0.26,-0.08
112,"RYAN, Paul D.",WI,1,Republican,0.556,-0.25
112,"BALDWIN, Tammy",WI,2,Democrat,-0.487,-0.125
112,"LUMMIS, Cynthia M.",WY,1,Republican,0.686,-0.33
113,"ROGERS, Mike Dennis",AL,3,Republican,0.379,0.377
113,"SEWELL, Terri",AL,7,Democrat,-0.4,0.392
113,"ROBY, Martha",AL,2,Republican,0.362,0.658
113,"BROOKS, Mo",AL,5,Republican,0.652,-0.417
113,"BYRNE, Bradley",AL,1,Republican,0.61,0.25
113,"BACHUS, Spencer T., III",AL,6,Republican,0.387,0.228
113,"ADERHOLT, Robert",AL,4,Republican,0.405,0.468
113,"YOUNG, Donald Edwin",AK,1,Republican,0.283,0.022
113,"FRANKS, Trent",AZ,8,Republican,0.749,0.087
113,"GRIJALVA, Raúl M.",AZ,3,Democrat,-0.598,-0.264
113,"KIRKPATRICK, Ann",AZ,1,Democrat,-0.169,-0.01
113,"GOSAR, Paul",AZ,4,Republican,0.703,-0.517
113,"SCHWEIKERT, David",AZ,6,Republican,0.553,-0.218
113,"BARBER, Ron",AZ,2,Democrat,-0.123,0.001
113,"SINEMA, Kyrsten",AZ,9,Democrat,-0.105,0.076
113,"PASTOR, Ed",AZ,7,Democrat,-0.421,0.12
113,"SALMON, Matthew James",AZ,5,Republican,0.673,-0.272
113,"CRAWFORD, Rick",AR,1,Republican,0.46,0.31
113,"GRIFFIN, Tim",AR,2,Republican,0.41,0.421
113,"WOMACK, Steve",AR,3,Republican,0.348,0.636
113,"COTTON, Tom",AR,4,Republican,0.58,0.195
113,"MILLER, George",CA,11,Democrat,-0.552,-0.398
113,"WAXMAN, Henry Arnold",CA,33,Democrat,-0.473,-0.343
113,"PELOSI, Nancy",CA,12,Democrat,-0.489,-0.179
113,"ROHRABACHER, Dana",CA,48,Republican,0.626,-0.417
113,"HONDA, Mike",CA,17,Democrat,-0.529,-0.482
113,"SCHIFF, Adam",CA,28,Democrat,-0.353,-0.114
113,"ISSA, Darrell",CA,49,Republican,0.478,0.024
113,"DAVIS, Susan A.",CA,53,Democrat,-0.343,-0.103
113,"NUNES, Devin",CA,22,Republican,0.45,0.223
113,"SÁNCHEZ, Linda T.",CA,38,Democrat,-0.508,-0.131
113,"COSTA, Jim",CA,16,Democrat,-0.198,0.448
113,"MATSUI, Doris",CA,6,Democrat,-0.434,-0.142
113,"CAMPBELL, John (of California)",CA,45,Republican,0.748,-0.415
113,"McNERNEY, Jerry",CA,9,Democrat,-0.263,-0.159
113,"MCCARTHY, Kevin",CA,23,Republican,0.453,0.233
113,"SPEIER, Karen Lorraine Jacqueline (Jackie)",CA,14,Democrat,-0.381,-0.41
113,"McCLINTOCK, Tom",CA,4,Republican,0.671,-0.365
113,"CHU, Judy",CA,27,Democrat,-0.482,-0.37
113,"GARAMENDI, John",CA,3,Democrat,-0.314,-0.098
113,"HUNTER, Duncan Duane",CA,50,Republican,0.539,0.085
113,"DENHAM, Jeff",CA,10,Republican,0.306,0.212
113,"BASS, Karen",CA,37,Democrat,-0.584,-0.098
113,"HAHN, Janice",CA,44,Democrat,-0.39,-0.376
113,"LaMALFA, Doug",CA,1,Republican,0.54,0.014
113,"HUFFMAN, Jared",CA,2,Democrat,-0.431,-0.506
113,"BERA, Ami",CA,7,Democrat,-0.247,0.009
113,"COOK, Paul",CA,8,Republican,0.372,0.208
113,"SWALWELL, Eric",CA,15,Democrat,-0.355,-0.049
113,"VALADAO, David G.",CA,21,Republican,0.258,0.438
113,"BROWNLEY, Julia",CA,26,Democrat,-0.303,0.049
113,"CÁRDENAS, Tony",CA,29,Democrat,-0.39,-0.046
113,"NEGRETE McLEOD, Gloria",CA,35,Democrat,-0.437,0.035
113,"RUIZ, Raul",CA,36,Democrat,-0.259,0.046
113,"TAKANO, Mark",CA,41,Democrat,-0.458,-0.328
113,"LOWENTHAL, Alan",CA,47,Democrat,-0.449,-0.384
113,"VARGAS, Juan",CA,51,Democrat,-0.398,0.023
113,"PETERS, Scott",CA,52,Democrat,-0.193,-0.033
113,"WATERS, Maxine",CA,43,Democrat,-0.656,-0.095
113,"ESHOO, Anna Georges",CA,18,Democrat,-0.379,-0.372
113,"FARR, Sam",CA,20,Democrat,-0.455,-0.219
113,"McKEON, Howard P. (Buck)",CA,25,Republican,0.396,0.208
113,"BECERRA, Xavier",CA,34,Democrat,-0.512,-0.283
113,"ROYBAL-ALLARD, Lucille",CA,40,Democrat,-0.469,-0.171
113,"ROYCE, Edward Randall",CA,39,Republican,0.657,-0.353
113,"CALVERT, Ken",CA,42,Republican,0.339,0.276
113,"LOFGREN, Zoe",CA,19,Democrat,-0.397,-0.402
113,"SHERMAN, Brad",CA,30,Democrat,-0.344,-0.137
113,"SANCHEZ, Loretta",CA,46,Democrat,-0.367,0.025
113,"CAPPS, Lois",CA,24,Democrat,-0.389,-0.227
113,"LEE, Barbara",CA,13,Democrat,-0.676,-0.582
113,"THOMPSON, Michael",CA,5,Democrat,-0.392,0.072
113,"NAPOLITANO, Grace Flores",CA,32,Democrat,-0.448,-0.247
113,"MILLER, Gary G.",CA,31,Republican,0.478,0.222
113,"LAMBORN, Doug",CO,5,Republican,0.665,0.257
113,"PERLMUTTER, Ed",CO,7,Democrat,-0.282,0.072
113,"POLIS, Jared",CO,2,Democrat,-0.278,-0.692
113,"COFFMAN, Mike",CO,6,Republican,0.492,-0.213
113,"TIPTON, Scott",CO,3,Republican,0.451,-0.023
113,"GARDNER, Cory",CO,4,Republican,0.444,-0.029
113,"DeGETTE, Diana",CO,1,Democrat,-0.431,-0.307
113,"COURTNEY, Joe",CT,2,Democrat,-0.337,0.041
113,"HIMES, James A.",CT,4,Democrat,-0.241,-0.21
113,"ESTY, Elizabeth",CT,5,Democrat,-0.315,-0.078
113,"DeLAURO, Rosa L.",CT,3,Democrat,-0.414,-0.108
113,"LARSON, John B.",CT,1,Democrat,-0.396,-0.039
113,"CARNEY, John C., Jr.",DE,1,Democrat,-0.256,-0.142
113,"ROS-LEHTINEN, Ileana",FL,27,Republican,0.244,-0.225
113,"MILLER, Jefferson B. (Jeff)",FL,1,Republican,0.633,0.155
113,"CRENSHAW, Ander",FL,4,Republican,0.333,0.337
113,"DIAZ-BALART, Mario",FL,25,Republican,0.281,0.158
113,"WASSERMAN SCHULTZ, Debbie",FL,23,Democrat,-0.415,0.102
113,"CASTOR, Kathy",FL,14,Democrat,-0.438,0.072
113,"BUCHANAN, Vernon G.",FL,16,Republican,0.361,-0.083
113,"BILIRAKIS, Gus",FL,12,Republican,0.423,-0.03
113,"GRAYSON, Alan",FL,9,Democrat,-0.363,-0.457
113,"POSEY, Bill",FL,8,Republican,0.533,-0.353
113,"ROONEY, Thomas J.",FL,17,Republican,0.458,0.013
113,"DEUTCH, Theodore E. (Ted)",FL,21,Democrat,-0.401,-0.078
113,"SOUTHERLAND, Steve",FL,2,Republican,0.56,0.063
113,"NUGENT, Richard",FL,11,Republican,0.483,0.077
113,"WEBSTER, Daniel A.",FL,10,Republican,0.524,-0.079
113,"ROSS, Dennis",FL,15,Republican,0.531,0.099
113,"WILSON, Frederica",FL,24,Democrat,-0.477,-0.006
113,"YOHO, Ted",FL,3,Republican,0.704,-0.365
113,"DeSANTIS, Ron",FL,6,Republican,0.663,-0.105
113,"MURPHY, Patrick",FL,18,Democrat,-0.186,-0.026
113,"FRANKEL, Lois",FL,22,Democrat,-0.396,-0.024
113,"GARCIA, Joe",FL,26,Democrat,-0.204,0.032
113,"CLAWSON, Curt",FL,19,Republican,0.626,-0.509
113,"JOLLY, David W.",FL,13,Republican,0.23,0.058
113,"BROWN, Corrine",FL,5,Democrat,-0.429,0.192
113,"MICA, John L.",FL,7,Republican,0.453,0.137
113,"HASTINGS, Alcee Lamar",FL,20,Democrat,-0.564,0.157
113,"LEWIS, John R.",GA,5,Democrat,-0.589,-0.221
113,"GINGREY, Phil",GA,11,Republican,0.561,0.272
113,"SCOTT, David",GA,13,Democrat,-0.304,0.168
113,"PRICE, Tom",GA,6,Republican,0.644,-0.073
113,"WESTMORELAND, Lynn A.",GA,3,Republican,0.672,0.189
113,"BARROW, John",GA,12,Democrat,-0.119,0.46
113,"JOHNSON, Hank",GA,4,Democrat,-0.477,-0.053
113,"BROUN, Paul C., Jr.",GA,10,Republican,0.913,-0.408
113,"GRAVES, Tom",GA,14,Republican,0.716,-0.002
113,"WOODALL, Rob",GA,7,Republican,0.593,-0.173
113,"SCOTT, Austin",GA,8,Republican,0.537,0.363
113,"COLLINS, Doug",GA,9,Republican,0.61,0.134
113,"KINGSTON, Jack",GA,1,Republican,0.54,0.302
113,"BISHOP, Sanford Dixon, Jr.",GA,2,Democrat,-0.287,0.446
113,"HANABUSA, Colleen",HI,1,Democrat,-0.37,0.004
113,"GABBARD, Tulsi",HI,2,Democrat,-0.274,-0.282
113,"LABRADOR, Raúl R.",ID,1,Republican,0.735,-0.571
113,"SIMPSON, Michael K.",ID,2,Republican,0.296,0.312
113,"LIPINSKI, Daniel",IL,3,Democrat,-0.227,0.176
113,"ROSKAM, Peter",IL,6,Republican,0.429,0.018
113,"FOSTER, Bill",IL,11,Democrat,-0.238,-0.225
113,"SCHOCK, Aaron",IL,18,Republican,0.311,0.185
113,"QUIGLEY, Mike",IL,5,Democrat,-0.326,-0.231
113,"KINZINGER, Adam",IL,16,Republican,0.234,0.382
113,"HULTGREN, Randy",IL,14,Republican,0.49,-0.034
113,"DUCKWORTH, Tammy",IL,8,Democrat,-0.343,0.061
113,"SCHNEIDER, Brad",IL,10,Democrat,-0.195,-0.121
113,"ENYART, Bill",IL,12,Democrat,-0.251,0.159
113,"DAVIS, Rodney",IL,13,Republican,0.279,0.17
113,"BUSTOS, Cheri",IL,17,Democrat,-0.239,0.054
113,"KELLY, Robin L.",IL,2,Democrat,-0.472,-0.022
113,"RUSH, Bobby L.",IL,1,Democrat,-0.479,-0.203
113,"GUTIÉRREZ, Luis V.",IL,4,Democrat,-0.487,-0.26
113,"DAVIS, Danny K.",IL,7,Democrat,-0.487,-0.266
113,"SHIMKUS, John M.",IL,15,Republican,0.375,0.154
113,"SCHAKOWSKY, Janice D.",IL,9,Democrat,-0.602,-0.291
113,"VISCLOSKY, Peter",IN,1,Democrat,-0.402,0.244
113,"CARSON, André",IN,7,Democrat,-0.436,0.03
113,"STUTZMAN, Marlin",IN,3,Republican,0.723,-0.109
113,"ROKITA, Todd",IN,4,Republican,0.602,-0.16
113,"BUCSHON, Larry",IN,8,Republican,0.38,0.385
113,"YOUNG, Todd",IN,9,Republican,0.438,-0.023
113,"WALORSKI, Jackie",IN,2,Republican,0.436,0.315
113,"BROOKS, Susan",IN,5,Republican,0.352,0.217
113,"MESSER, Luke",IN,6,Republican,0.563,-0.086
113,"KING, Steve",IA,4,Republican,0.613,0.171
113,"BRALEY, Bruce",IA,1,Democrat,-0.31,-0.205
113,"LOEBSACK, Dave",IA,2,Democrat,-0.276,-0.027
113,"LATHAM, Thomas",IA,3,Republican,0.302,0.308
113,"JENKINS, Lynn",KS,2,Republican,0.523,0.004
113,"HUELSKAMP, Tim",KS,1,Republican,0.744,-0.466
113,"YODER, Kevin",KS,3,Republican,0.558,0.03
113,"POMPEO, Mike",KS,4,Republican,0.66,0.164
113,"ROGERS, Harold Dallas (Hal)",KY,5,Republican,0.333,0.152
113,"YARMUTH, John",KY,3,Democrat,-0.378,-0.275
113,"GUTHRIE, Brett",KY,2,Republican,0.428,0.269
113,"BARR, Garland H. (Andy) IV",KY,6,Republican,0.486,0.299
113,"WHITFIELD, Wayne Edward (Ed)",KY,1,Republican,0.303,0.182
113,"MASSIE, Thomas",KY,4,Republican,0.678,-0.735
113,"BOUSTANY, Charles W.",LA,3,Republican,0.392,0.308
113,"SCALISE, Steve",LA,1,Republican,0.558,0.165
113,"FLEMING, John",LA,4,Republican,0.59,0.022
113,"CASSIDY, Bill",LA,6,Republican,0.464,-0.047
113,"RICHMOND, Cedric",LA,2,Democrat,-0.486,0.332
113,"McALLISTER, Vance M.",LA,5,Republican,0.393,0.399
113,"MICHAUD, Michael H.",ME,2,Democrat,-0.283,-0.071
113,"PINGREE, Chellie",ME,1,Democrat,-0.423,-0.365
113,"HOYER, Steny Hamilton",MD,5,Democrat,-0.381,0.122
113,"RUPPERSBERGER, C. A. (Dutch)",MD,2,Democrat,-0.299,0.12
113,"VAN HOLLEN, Christopher",MD,8,Democrat,-0.397,-0.223
113,"SARBANES, John",MD,3,Democrat,-0.466,-0.078
113,"EDWARDS, Donna F.",MD,4,Democrat,-0.562,-0.294
113,"HARRIS, Andy",MD,1,Republican,0.673,-0.373
113,"DELANEY, John",MD,6,Democrat,-0.276,0.041
113,"CUMMINGS, Elijah Eugene",MD,7,Democrat,-0.438,-0.148
113,"NEAL, Richard Edmund",MA,1,Democrat,-0.417,-0.106
113,"LYNCH, Stephen F.",MA,8,Democrat,-0.344,0.048
113,"TSONGAS, Nicola S. (Niki)",MA,3,Democrat,-0.396,-0.199
113,"KEATING, William R.",MA,9,Democrat,-0.329,-0.1
113,"KENNEDY, Joseph P. III",MA,4,Democrat,-0.421,-0.206
113,"CLARK, Katherine M.",MA,5,Democrat,-0.481,-0.268
113,"McGOVERN, James P.",MA,2,Democrat,-0.538,-0.341
113,"TIERNEY, John F.",MA,6,Democrat,-0.488,-0.433
113,"CAPUANO, Michael Everett",MA,7,Democrat,-0.58,-0.082
113,"DINGELL, John David, Jr.",MI,12,Democrat,-0.448,0.313
113,"CONYERS, John, Jr.",MI,13,Democrat,-0.658,-0.512
113,"LEVIN, Sander Martin",MI,9,Democrat,-0.379,-0.091
113,"UPTON, Frederick Stephen",MI,6,Republican,0.32,-0.355
113,"ROGERS, Mike",MI,8,Republican,0.4,0.098
113,"MILLER, Candice S.",MI,10,Republican,0.343,-0.001
113,"WALBERG, Tim",MI,7,Republican,0.499,0.159
113,"PETERS, Gary C.",MI,14,Democrat,-0.248,-0.184
113,"BENISHEK, Dan",MI,1,Republican,0.491,-0.15
113,"HUIZENGA, Bill",MI,2,Republican,0.532,0.047
113,"AMASH, Justin",MI,3,Republican,0.654,-0.757
113,"BENTIVOLIO, Kerry",MI,11,Republican,0.723,-0.319
113,"KILDEE, Dan",MI,5,Democrat,-0.359,-0.183
113,"CAMP, David Lee",MI,4,Republican,0.385,-0.048
113,"NOLAN, Richard Michael",MN,8,Democrat,-0.372,-0.372
113,"McCOLLUM, Betty",MN,4,Democrat,-0.419,-0.185
113,"KLINE, John",MN,2,Republican,0.49,0.154
113,"WALZ, Tim",MN,1,Democrat,-0.275,0.131
113,"ELLISON, Keith",MN,5,Democrat,-0.537,-0.58
113,"BACHMANN, Michele",MN,6,Republican,0.584,-0.03
113,"PAULSEN, Erik",MN,3,Republican,0.402,-0.191
113,"PETERSON, Collin Clark",MN,7,Democrat,-0.148,0.712
113,"HARPER, Gregg",MS,3,Republican,0.384,0.48
113,"NUNNELEE, Alan",MS,1,Republican,0.488,0.574
113,"PALAZZO, Steven",MS,4,Republican,0.535,0.45
113,"THOMPSON, Bennie",MS,2,Democrat,-0.519,0.391
113,"GRAVES, Samuel",MO,6,Republican,0.448,0.164
113,"CLAY, William Lacy, Jr.",MO,1,Democrat,-0.481,-0.078
113,"CLEAVER, Emanuel, II",MO,5,Democrat,-0.453,-0.001
113,"LUETKEMEYER, Blaine",MO,3,Republican,0.45,0.247
113,"HARTZLER, Vicky",MO,4,Republican,0.478,0.229
113,"LONG, Billy",MO,7,Republican,0.544,0.244
113,"WAGNER, Ann",MO,2,Republican,0.39,0.298
113,"SMITH, Jason",MO,8,Republican,0.577,0.21
113,"DAINES, Steve",MT,1,Republican,0.59,-0.027
113,"FORTENBERRY, Jeff",NE,1,Republican,0.304,-0.061
113,"SMITH, Adrian",NE,3,Republican,0.511,0.251
113,"TERRY, Lee Raymond",NE,2,Republican,0.426,-0.067
113,"TITUS, Alice (Dina)",NV,1,Democrat,-0.297,-0.164
113,"HECK, Joe",NV,3,Republican,0.324,0.014
113,"AMODEI, Mark E.",NV,2,Republican,0.384,0.209
113,"HORSFORD, Steven",NV,4,Democrat,-0.32,0.152
113,"SHEA-PORTER, Carol",NH,1,Democrat,-0.315,-0.131
113,"KUSTER, Ann McLane",NH,2,Democrat,-0.264,-0.086
113,"SMITH, Christopher Henry",NJ,4,Republican,0.181,-0.173
113,"PALLONE, Frank, Jr.",NJ,6,Democrat,-0.402,-0.162
113,"GARRETT, Scott",NJ,5,Republican,0.688,-0.243
113,"SIRES, Albio",NJ,8,Democrat,-0.404,0.098
113,"LANCE, Leonard",NJ,7,Republican,0.329,-0.237
113,"RUNYAN, Jon",NJ,3,Republican,0.222,0.089
113,"NORCROSS, Donald",NJ,1,Democrat,-0.419,0.337
113,"LoBIONDO, Frank A.",NJ,2,Republican,0.211,-0.224
113,"FRELINGHUYSEN, Rodney P.",NJ,11,Republican,0.292,-0.262
113,"PASCRELL, William J., Jr.",NJ,9,Democrat,-0.369,-0.004
113,"HOLT, Rush",NJ,12,Democrat,-0.463,-0.33
113,"PAYNE, Donald, Jr.",NJ,10,Democrat,-0.52,-0.096
113,"PEARCE, Stevan",NM,2,Republican,0.472,0.064
113,"LUJÁN, Ben Ray",NM,3,Democrat,-0.378,0.026
113,"LUJAN GRISHAM, Michelle",NM,1,Democrat,-0.313,0.047
113,"RANGEL, Charles B.",NY,13,Democrat,-0.514,-0.341
113,"SLAUGHTER, Louise McIntosh",NY,25,Democrat,-0.465,-0.104
113,"ENGEL, Eliot Lance",NY,16,Democrat,-0.408,-0.093
113,"LOWEY, Nita M.",NY,17,Democrat,-0.389,-0.152
113,"ISRAEL, Steve",NY,3,Democrat,-0.334,-0.051
113,"BISHOP, Timothy H.",NY,1,Democrat,-0.338,-0.05
113,"HIGGINS, Brian",NY,26,Democrat,-0.348,-0.032
113,"CLARKE, Yvette Diane",NY,9,Democrat,-0.607,-0.26
113,"TONKO, Paul",NY,20,Democrat,-0.416,-0.262
113,"MAFFEI, Daniel B.",NY,24,Democrat,-0.19,-0.062
113,"OWENS, William",NY,21,Democrat,-0.182,0.409
113,"REED, Thomas W. II",NY,23,Republican,0.269,0.12
113,"GRIMM, Michael G.",NY,11,Republican,0.219,0.136
113,"GIBSON, Christopher",NY,19,Republican,0.203,-0.455
113,"HANNA, Richard",NY,22,Republican,0.215,-0.145
113,"MENG, Grace",NY,6,Democrat,-0.37,-0.206
113,"JEFFRIES, Hakeem",NY,8,Democrat,-0.486,-0.066
113,"MALONEY, Sean Patrick",NY,18,Democrat,-0.239,0.114
113,"COLLINS, Chris",NY,27,Republican,0.357,0.236
113,"SERRANO, José E.",NY,15,Democrat,-0.491,-0.377
113,"KING, Peter T.",NY,2,Republican,0.259,-0.03
113,"NADLER, Jerrold Lewis",NY,10,Democrat,-0.507,-0.479
113,"VELÁZQUEZ, Nydia M.",NY,7,Democrat,-0.547,-0.367
113,"MALONEY, Carolyn Bosher",NY,12,Democrat,-0.387,-0.285
113,"McCARTHY, Carolyn",NY,4,Democrat,-0.294,-0.04
113,"MEEKS, Gregory W.",NY,5,Democrat,-0.416,-0.063
113,"CROWLEY, Joseph",NY,14,Democrat,-0.412,-0.07
113,"COBLE, Howard",NC,6,Republican,0.52,-0.081
113,"PRICE, David Eugene",NC,4,Democrat,-0.343,-0.03
113,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",NC,1,Democrat,-0.404,0.184
113,"FOXX, Virginia Ann",NC,5,Republican,0.623,0.175
113,"McHENRY, Patrick T.",NC,10,Republican,0.524,0.156
113,"ELLMERS, Renee",NC,2,Republican,0.406,0.338
113,"HUDSON, Richard",NC,8,Republican,0.523,0.209
113,"PITTENGER, Robert",NC,9,Republican,0.561,0.333
113,"MEADOWS, Mark",NC,11,Republican,0.605,-0.201
113,"HOLDING, George E.B.",NC,13,Republican,0.604,0.165
113,"ADAMS, Alma",NC,12,Democrat,-0.462,-0.007
113,"JONES, Walter Beaman, Jr.",NC,3,Republican,0.244,-0.362
113,"McINTYRE, Mike",NC,7,Democrat,-0.148,0.56
113,"CRAMER, Kevin",ND,1,Republican,0.398,0.371
113,"KAPTUR, Marcia Carolyn (Marcy)",OH,9,Democrat,-0.343,0.132
113,"TIBERI, Patrick (Pat)",OH,12,Republican,0.386,-0.026
113,"TURNER, Michael R.",OH,10,Republican,0.266,0.254
113,"RYAN, Timothy J.",OH,13,Democrat,-0.402,0.208
113,"JORDAN, Jim",OH,4,Republican,0.712,-0.182
113,"LATTA, Robert E.",OH,5,Republican,0.509,0.285
113,"FUDGE, Marcia L.",OH,11,Democrat,-0.581,0.14
113,"JOHNSON, Bill",OH,6,Republican,0.436,0.235
113,"STIVERS, Steve",OH,15,Republican,0.3,0.269
113,"RENACCI, Jim",OH,16,Republican,0.387,0.143
113,"GIBBS, Bob",OH,7,Republican,0.484,0.284
113,"WENSTRUP, Brad",OH,2,Republican,0.527,0.289
113,"BEATTY, Joyce",OH,3,Democrat,-0.436,0.015
113,"JOYCE, David",OH,14,Republican,0.252,0.315
113,"BOEHNER, John Andrew",OH,8,Republican,0.513,0.04
113,"CHABOT, Steve",OH,1,Republican,0.542,-0.137
113,"COLE, Tom",OK,4,Republican,0.323,0.412
113,"LANKFORD, James",OK,5,Republican,0.591,0.147
113,"BRIDENSTINE, Jim",OK,1,Republican,0.689,-0.157
113,"MULLIN, Markwayne",OK,2,Republican,0.533,0.252
113,"LUCAS, Frank D.",OK,3,Republican,0.361,0.452
113,"DeFAZIO, Peter Anthony",OR,4,Democrat,-0.427,-0.002
113,"SCHRADER, Kurt",OR,5,Democrat,-0.182,0.054
113,"BONAMICI, Suzanne",OR,1,Democrat,-0.399,-0.417
113,"BLUMENAUER, Earl",OR,3,Democrat,-0.426,-0.626
113,"WALDEN, Greg",OR,2,Republican,0.333,-0.011
113,"SHUSTER, William (Bill)",PA,9,Republican,0.374,0.323
113,"GERLACH, Jim",PA,6,Republican,0.221,-0.107
113,"MURPHY, Timothy",PA,18,Republican,0.258,0.198
113,"FITZPATRICK, Michael G.",PA,8,Republican,0.202,-0.186
113,"SCHWARTZ, Allyson Y.",PA,13,Democrat,-0.343,-0.008
113,"DENT, Charles W.",PA,15,Republican,0.244,-0.085
113,"THOMPSON, Glenn",PA,5,Republican,0.335,0.335
113,"KELLY, Mike",PA,3,Republican,0.377,0.396
113,"MEEHAN, Patrick",PA,7,Republican,0.22,0.076
113,"MARINO, Thomas A.",PA,10,Republican,0.352,0.477
113,"BARLETTA, Lou",PA,11,Republican,0.278,0.393
113,"PERRY, Scott",PA,4,Republican,0.684,-0.485
113,"ROTHFUS, Keith",PA,12,Republican,0.498,0.044
113,"CARTWRIGHT, Matt",PA,17,Democrat,-0.344,0.042
113,"FATTAH, Chaka",PA,2,Democrat,-0.472,-0.054
113,"DOYLE, Michael F.",PA,14,Democrat,-0.331,0.099
113,"PITTS, Joseph R.",PA,16,Republican,0.538,0.012
113,"BRADY, Robert A.",PA,1,Democrat,-0.484,0.225
113,"LANGEVIN, James",RI,2,Democrat,-0.375,0.114
113,"CICILLINE, David N.",RI,1,Democrat,-0.389,-0.262
113,"WILSON, Addison Graves (Joe)",SC,2,Republican,0.53,0.16
113,"DUNCAN, Jeff",SC,3,Republican,0.695,-0.095
113,"GOWDY, Trey",SC,4,Republican,0.655,-0.002
113,"MULVANEY, Mick",SC,5,Republican,0.75,-0.592
113,"RICE, Tom",SC,7,Republican,0.558,-0.217
113,"SANFORD, Mark",SC,1,Republican,0.686,-0.728
113,"CLYBURN, James Enos",SC,6,Democrat,-0.467,0.245
113,"NOEM, Kristi",SD,1,Republican,0.398,0.326
113,"COOPER, James Hayes Shofner",TN,5,Democrat,-0.164,-0.033
113,"DUNCAN, John J., Jr.",TN,2,Republican,0.604,-0.476
113,"BLACKBURN, Marsha",TN,7,Republican,0.632,0.14
113,"COHEN, Stephen",TN,9,Democrat,-0.39,-0.294
113,"ROE, David P. (Phil)",TN,1,Republican,0.486,0.024
113,"FLEISCHMANN, Chuck",TN,3,Republican,0.432,0.393
113,"DESJARLAIS, Scott",TN,4,Republican,0.578,-0.047
113,"BLACK, Diane",TN,6,Republican,0.58,0.219
113,"FINCHER, Stephen Lee",TN,8,Republican,0.526,0.181
113,"BARTON, Joe Linus",TX,6,Republican,0.528,0.047
113,"SMITH, Lamar Seeligson",TX,21,Republican,0.425,0.061
113,"CULBERSON, John",TX,7,Republican,0.503,0.366
113,"HENSARLING, Jeb",TX,5,Republican,0.703,0.04
113,"NEUGEBAUER, Randy",TX,19,Republican,0.628,0.322
113,"BURGESS, Michael C.",TX,26,Republican,0.565,-0.164
113,"CARTER, John R.",TX,31,Republican,0.486,0.553
113,"GOHMERT, Louie",TX,1,Republican,0.644,-0.406
113,"POE, Ted",TX,2,Republican,0.594,-0.029
113,"GREEN, Al",TX,9,Democrat,-0.447,0.262
113,"McCAUL, Michael T.",TX,10,Republican,0.411,0.172
113,"CONAWAY, K. Michael",TX,11,Republican,0.593,0.367
113,"MARCHANT, Kenny",TX,24,Republican,0.6,0.154
113,"CUELLAR, Henry",TX,28,Democrat,-0.225,0.633
113,"OLSON, Pete",TX,22,Republican,0.548,0.308
